dataset;idtweets;date;time;city
caracas_ser_peri;x1460350961990324224;15/11/2021;20:56:16;Caracas
aires_hacer_morf;x1460350999449640962;15/11/2021;20:56:24;Buenos Aires
aires_ser_morf;x1460351018307309573;15/11/2021;20:56:29;Buenos Aires
madrid_ser_morf;x1460351028424056838;15/11/2021;20:56:31;Madrid
santiago_ser_morf;x1460351041829052423;15/11/2021;20:56:35;Santiago
madrid_ser_morf;x1460351144816001024;15/11/2021;20:56:59;Madrid
aires_ir_morf;x1460351147496013824;15/11/2021;20:57:00;Buenos Aires
caracas_ir_morf;x1460351154940956678;15/11/2021;20:57:02;Caracas
madrid_ir_morf;x1460351186415017990;15/11/2021;20:57:09;Madrid
madrid_tener_peri;x1460351191133691905;15/11/2021;20:57:10;Madrid
santiago_ser_morf;x1460351206438670344;15/11/2021;20:57:14;Santiago
madrid_ser_morf;x1460351207302705160;15/11/2021;20:57:14;Madrid
lima_hacer_morf;x1460351227594739714;15/11/2021;20:57:19;Lima
santiago_ser_morf;x1460351232766320647;15/11/2021;20:57:20;Santiago
lima_tener_morf;x1460351238046842880;15/11/2021;20:57:21;Lima
lima_tener_morf;x1460351238046842880;15/11/2021;20:57:21;Lima
madrid_ser_morf;x1460351305914933250;15/11/2021;20:57:38;Madrid
santiago_ser_morf;x1460351309043810304;15/11/2021;20:57:38;Santiago
madrid_ser_morf;x1460351314530127873;15/11/2021;20:57:40;Madrid
lima_hacer_morf;x1460351387146018816;15/11/2021;20:57:57;Lima
aires_ser_morf;x1460351413591195648;15/11/2021;20:58:03;Buenos Aires
santiago_hacer_morf;x1460351429894361093;15/11/2021;20:58:07;Santiago
aires_ser_peri;x1460351463046197254;15/11/2021;20:58:15;Buenos Aires
madrid_ser_peri;x1460351463465619458;15/11/2021;20:58:15;Madrid
mexico_ir_morf;x1460351487314481156;15/11/2021;20:58:21;México
mexico_tener_morf;x1460351495208058885;15/11/2021;20:58:23;México
aires_ir_peri;x1460351497779175427;15/11/2021;20:58:23;Buenos Aires
santiago_ser_morf;x1460351510815166477;15/11/2021;20:58:26;Santiago
madrid_ser_morf;x1460351585003851780;15/11/2021;20:58:44;Madrid
caracas_ser_morf;x1460351658299383809;15/11/2021;20:59:02;Caracas
madrid_ser_morf;x1460351663445843977;15/11/2021;20:59:03;Madrid
madrid_tener_morf;x1460351673906483204;15/11/2021;20:59:05;Madrid
aires_hacer_peri;x1460351681112203264;15/11/2021;20:59:07;Buenos Aires
aires_ser_morf;x1460351682785775638;15/11/2021;20:59:07;Buenos Aires
santiago_hacer_peri;x1460351688037085194;15/11/2021;20:59:09;Santiago
mexico_ser_peri;x1460351700150140931;15/11/2021;20:59:11;México
aires_ser_morf;x1460351746035884048;15/11/2021;20:59:22;Buenos Aires
aires_hacer_peri;x1460351750582509584;15/11/2021;20:59:24;Buenos Aires
madrid_hacer_morf;x1460351757192683522;15/11/2021;20:59:25;Madrid
aires_ser_morf;x1460351786997493760;15/11/2021;20:59:32;Buenos Aires
caracas_ser_morf;x1460351803917275147;15/11/2021;20:59:36;Caracas
santiago_ser_morf;x1460351820111302656;15/11/2021;20:59:40;Santiago
madrid_ser_morf;x1460351828101640197;15/11/2021;20:59:42;Madrid
madrid_tener_morf;x1460351836129574917;15/11/2021;20:59:44;Madrid
lima_ser_morf;x1460351902353219608;15/11/2021;21:00:00;Lima
mexico_hacer_morf;x1460351903389261825;15/11/2021;21:00:00;México
mexico_ser_morf;x1460351903389261825;15/11/2021;21:00:00;México
lima_ser_morf;x1460351904819593230;15/11/2021;21:00:00;Lima
santiago_ser_morf;x1460351905268486151;15/11/2021;21:00:00;Santiago
mexico_ser_morf;x1460351907931693059;15/11/2021;21:00:01;México
mexico_ser_morf;x1460351918228840454;15/11/2021;21:00:03;México
santiago_tener_morf;x1460351924754993158;15/11/2021;21:00:05;Santiago
santiago_tener_morf;x1460351941884747784;15/11/2021;21:00:09;Santiago
santiago_ser_peri;x1460351942434045955;15/11/2021;21:00:09;Santiago
aires_ser_morf;x1460351952651538444;15/11/2021;21:00:12;Buenos Aires
lima_ser_morf;x1460351976936546311;15/11/2021;21:00:17;Lima
madrid_ser_morf;x1460352013733138443;15/11/2021;21:00:26;Madrid
madrid_ser_morf;x1460352065155305481;15/11/2021;21:00:39;Madrid
mexico_tener_morf;x1460352119114973185;15/11/2021;21:00:51;México
madrid_ir_morf;x1460352144205393934;15/11/2021;21:00:57;Madrid
aires_hacer_peri;x1460352158143025157;15/11/2021;21:01:01;Buenos Aires
santiago_ser_morf;x1460352176287584258;15/11/2021;21:01:05;Santiago
madrid_ser_morf;x1460352178971947015;15/11/2021;21:01:06;Madrid
aires_ser_morf;x1460352200329338884;15/11/2021;21:01:11;Buenos Aires
madrid_ser_morf;x1460352205488336898;15/11/2021;21:01:12;Madrid
caracas_ser_morf;x1460352205995888651;15/11/2021;21:01:12;Caracas
mexico_ser_morf;x1460352208306769922;15/11/2021;21:01:13;México
madrid_ir_morf;x1460352228879970310;15/11/2021;21:01:18;Madrid
madrid_ser_morf;x1460352323830566912;15/11/2021;21:01:40;Madrid
santiago_ser_morf;x1460352353396314116;15/11/2021;21:01:47;Santiago
aires_ir_peri;x1460352387592380417;15/11/2021;21:01:55;Buenos Aires
madrid_ir_morf;x1460352398971609091;15/11/2021;21:01:58;Madrid
lima_ser_morf;x1460352420341596168;15/11/2021;21:02:03;Lima
aires_ser_peri;x1460352467099656195;15/11/2021;21:02:14;Buenos Aires
lima_ser_morf;x1460352474485825539;15/11/2021;21:02:16;Lima
santiago_ser_morf;x1460352505561247744;15/11/2021;21:02:24;Santiago
madrid_ser_peri;x1460352506400227337;15/11/2021;21:02:24;Madrid
mexico_hacer_morf;x1460352512842739719;15/11/2021;21:02:25;México
aires_tener_morf;x1460352513547202560;15/11/2021;21:02:25;Buenos Aires
santiago_ser_morf;x1460352544874459136;15/11/2021;21:02:33;Santiago
aires_ir_morf;x1460352621819011075;15/11/2021;21:02:51;Buenos Aires
madrid_ser_morf;x1460352625099091974;15/11/2021;21:02:52;Madrid
lima_ser_morf;x1460352631294021636;15/11/2021;21:02:53;Lima
lima_ser_morf;x1460352649077923844;15/11/2021;21:02:58;Lima
madrid_ser_morf;x1460352649862209545;15/11/2021;21:02:58;Madrid
lima_ir_peri;x1460352691960492038;15/11/2021;21:03:08;Lima
aires_ir_peri;x1460352694389026816;15/11/2021;21:03:09;Buenos Aires
madrid_hacer_peri;x1460352707613626375;15/11/2021;21:03:12;Madrid
lima_tener_morf;x1460352709891133448;15/11/2021;21:03:12;Lima
lima_ir_morf;x1460352719470923787;15/11/2021;21:03:15;Lima
madrid_ser_morf;x1460352749393088514;15/11/2021;21:03:22;Madrid
aires_tener_peri;x1460352788991414273;15/11/2021;21:03:31;Buenos Aires
madrid_ser_peri;x1460352790639923201;15/11/2021;21:03:31;Madrid
madrid_hacer_morf;x1460352796688105477;15/11/2021;21:03:33;Madrid
mexico_ser_morf;x1460352801725423619;15/11/2021;21:03:34;México
santiago_ir_morf;x1460352817848332294;15/11/2021;21:03:38;Santiago
mexico_hacer_morf;x1460352821098950656;15/11/2021;21:03:39;México
aires_ser_peri;x1460352843676884995;15/11/2021;21:03:44;Buenos Aires
madrid_ir_morf;x1460352854640631819;15/11/2021;21:03:47;Madrid
santiago_ser_morf;x1460352860453961732;15/11/2021;21:03:48;Santiago
caracas_tener_peri;x1460352872068132869;15/11/2021;21:03:51;Caracas
lima_ser_morf;x1460352877919186944;15/11/2021;21:03:52;Lima
aires_hacer_peri;x1460352885313654784;15/11/2021;21:03:54;Buenos Aires
caracas_ir_peri;x1460352891005411340;15/11/2021;21:03:55;Caracas
lima_tener_morf;x1460352937469874185;15/11/2021;21:04:06;Lima
madrid_hacer_morf;x1460352959984844800;15/11/2021;21:04:12;Madrid
madrid_ser_morf;x1460352959984844800;15/11/2021;21:04:12;Madrid
madrid_ir_morf;x1460352960869941251;15/11/2021;21:04:12;Madrid
aires_hacer_peri;x1460352969870909455;15/11/2021;21:04:14;Buenos Aires
santiago_hacer_peri;x1460353043711422468;15/11/2021;21:04:32;Santiago
madrid_tener_morf;x1460353070064455685;15/11/2021;21:04:38;Madrid
santiago_tener_morf;x1460353137185734664;15/11/2021;21:04:54;Santiago
aires_ser_morf;x1460353159642038277;15/11/2021;21:04:59;Buenos Aires
mexico_tener_morf;x1460353160665567233;15/11/2021;21:05:00;México
mexico_tener_peri;x1460353162565632000;15/11/2021;21:05:00;México
aires_ser_morf;x1460353169091973126;15/11/2021;21:05:02;Buenos Aires
santiago_ir_peri;x1460353169532375050;15/11/2021;21:05:02;Santiago
madrid_ser_morf;x1460353173240090628;15/11/2021;21:05:03;Madrid
madrid_hacer_morf;x1460353173546221574;15/11/2021;21:05:03;Madrid
madrid_tener_morf;x1460353181863620608;15/11/2021;21:05:05;Madrid
madrid_ir_peri;x1460353185290362888;15/11/2021;21:05:06;Madrid
madrid_ser_peri;x1460353222208598021;15/11/2021;21:05:14;Madrid
lima_hacer_morf;x1460353274922606600;15/11/2021;21:05:27;Lima
caracas_ser_peri;x1460353285613834241;15/11/2021;21:05:29;Caracas
lima_tener_morf;x1460353287677517826;15/11/2021;21:05:30;Lima
aires_tener_peri;x1460353298742063104;15/11/2021;21:05:33;Buenos Aires
aires_hacer_peri;x1460353298742063104;15/11/2021;21:05:33;Buenos Aires
santiago_ser_morf;x1460353358762364929;15/11/2021;21:05:47;Santiago
lima_ser_morf;x1460353359110717447;15/11/2021;21:05:47;Lima
caracas_ser_morf;x1460353375816536064;15/11/2021;21:05:51;Caracas
mexico_ser_morf;x1460353384985227266;15/11/2021;21:05:53;México
lima_hacer_peri;x1460353389032873991;15/11/2021;21:05:54;Lima
aires_ser_peri;x1460353402349633536;15/11/2021;21:05:57;Buenos Aires
santiago_ser_morf;x1460353425925976072;15/11/2021;21:06:03;Santiago
santiago_ser_peri;x1460353439238549508;15/11/2021;21:06:06;Santiago
santiago_hacer_morf;x1460353449560879107;15/11/2021;21:06:09;Santiago
mexico_tener_morf;x1460353482423164942;15/11/2021;21:06:16;México
madrid_ser_morf;x1460353494511235077;15/11/2021;21:06:19;Madrid
santiago_tener_morf;x1460353535653068817;15/11/2021;21:06:29;Santiago
madrid_ser_morf;x1460353558973493253;15/11/2021;21:06:35;Madrid
caracas_ser_morf;x1460353560315666432;15/11/2021;21:06:35;Caracas
aires_ser_morf;x1460353577466036224;15/11/2021;21:06:39;Buenos Aires
caracas_ser_morf;x1460353780277518341;15/11/2021;21:07:27;Caracas
aires_hacer_morf;x1460353792378089485;15/11/2021;21:07:30;Buenos Aires
madrid_ser_morf;x1460353844513288194;15/11/2021;21:07:43;Madrid
madrid_ser_peri;x1460353847155740674;15/11/2021;21:07:43;Madrid
caracas_ser_morf;x1460353910720249857;15/11/2021;21:07:59;Caracas
santiago_hacer_morf;x1460353915824873479;15/11/2021;21:08:00;Santiago
lima_ser_morf;x1460353931889020932;15/11/2021;21:08:04;Lima
madrid_ser_morf;x1460353941435265026;15/11/2021;21:08:06;Madrid
aires_ser_peri;x1460353991368450062;15/11/2021;21:08:18;Buenos Aires
caracas_ir_morf;x1460353994510024719;15/11/2021;21:08:19;Caracas
lima_ser_morf;x1460354005176139787;15/11/2021;21:08:21;Lima
lima_hacer_peri;x1460354098155376643;15/11/2021;21:08:43;Lima
madrid_ser_peri;x1460354104937623552;15/11/2021;21:08:45;Madrid
santiago_hacer_morf;x1460354126009671680;15/11/2021;21:08:50;Santiago
santiago_ser_morf;x1460354131801952257;15/11/2021;21:08:51;Santiago
caracas_ser_morf;x1460354140857675778;15/11/2021;21:08:53;Caracas
lima_ser_morf;x1460354141851553792;15/11/2021;21:08:54;Lima
caracas_hacer_morf;x1460354172763742209;15/11/2021;21:09:01;Caracas
aires_ser_morf;x1460354209367281668;15/11/2021;21:09:10;Buenos Aires
lima_tener_peri;x1460354331174219779;15/11/2021;21:09:39;Lima
madrid_ser_morf;x1460354349192855561;15/11/2021;21:09:43;Madrid
madrid_ser_morf;x1460354387788849152;15/11/2021;21:09:52;Madrid
lima_ir_morf;x1460354398039777280;15/11/2021;21:09:55;Lima
caracas_hacer_morf;x1460354421964087299;15/11/2021;21:10:00;Caracas
caracas_ser_morf;x1460354425936097290;15/11/2021;21:10:01;Caracas
mexico_ser_peri;x1460354433502617614;15/11/2021;21:10:03;México
santiago_tener_morf;x1460354443862495237;15/11/2021;21:10:06;Santiago
santiago_ser_morf;x1460354471268024320;15/11/2021;21:10:12;Santiago
madrid_ir_morf;x1460354508605870087;15/11/2021;21:10:21;Madrid
lima_ser_morf;x1460354511797731329;15/11/2021;21:10:22;Lima
mexico_ser_morf;x1460354541321342977;15/11/2021;21:10:29;México
santiago_hacer_morf;x1460354584359182336;15/11/2021;21:10:39;Santiago
madrid_ser_morf;x1460354588977111042;15/11/2021;21:10:40;Madrid
madrid_ser_morf;x1460354588977111042;15/11/2021;21:10:40;Madrid
santiago_ir_peri;x1460354593699864577;15/11/2021;21:10:41;Santiago
santiago_ser_morf;x1460354609604616204;15/11/2021;21:10:45;Santiago
aires_tener_peri;x1460354633977708549;15/11/2021;21:10:51;Buenos Aires
santiago_ser_morf;x1460354647659536388;15/11/2021;21:10:54;Santiago
aires_hacer_morf;x1460354656647843842;15/11/2021;21:10:56;Buenos Aires
aires_hacer_morf;x1460354671113957378;15/11/2021;21:11:00;Buenos Aires
mexico_ser_morf;x1460354715204599828;15/11/2021;21:11:10;México
aires_ser_morf;x1460354723865939982;15/11/2021;21:11:12;Buenos Aires
mexico_ser_morf;x1460354757151784961;15/11/2021;21:11:20;México
santiago_tener_morf;x1460354760893247493;15/11/2021;21:11:21;Santiago
madrid_ser_peri;x1460354768656867330;15/11/2021;21:11:23;Madrid
caracas_ser_morf;x1460354787522850828;15/11/2021;21:11:28;Caracas
madrid_ser_morf;x1460354794304978949;15/11/2021;21:11:29;Madrid
caracas_hacer_morf;x1460354834159349766;15/11/2021;21:11:39;Caracas
aires_ser_morf;x1460354834318741505;15/11/2021;21:11:39;Buenos Aires
santiago_tener_morf;x1460354840031232004;15/11/2021;21:11:40;Santiago
santiago_hacer_morf;x1460354857706168334;15/11/2021;21:11:44;Santiago
aires_tener_morf;x1460354858725347330;15/11/2021;21:11:45;Buenos Aires
aires_ir_peri;x1460354861518647297;15/11/2021;21:11:45;Buenos Aires
santiago_ser_morf;x1460354863749996544;15/11/2021;21:11:46;Santiago
aires_ser_morf;x1460354865457025025;15/11/2021;21:11:46;Buenos Aires
santiago_ser_morf;x1460354937229959169;15/11/2021;21:12:03;Santiago
lima_ser_morf;x1460354941319528458;15/11/2021;21:12:04;Lima
aires_ir_peri;x1460354948177096707;15/11/2021;21:12:06;Buenos Aires
aires_hacer_peri;x1460354954787528706;15/11/2021;21:12:07;Buenos Aires
aires_ser_morf;x1460354991445663744;15/11/2021;21:12:16;Buenos Aires
aires_ser_peri;x1460354993668726785;15/11/2021;21:12:17;Buenos Aires
aires_ser_morf;x1460355001776152578;15/11/2021;21:12:19;Buenos Aires
madrid_ir_morf;x1460355008684306440;15/11/2021;21:12:20;Madrid
mexico_hacer_morf;x1460355028447756289;15/11/2021;21:12:25;México
lima_ser_morf;x1460355043484385280;15/11/2021;21:12:29;Lima
madrid_hacer_morf;x1460355055782182914;15/11/2021;21:12:32;Madrid
madrid_ser_morf;x1460355073092079619;15/11/2021;21:12:36;Madrid
mexico_ir_morf;x1460355090104172553;15/11/2021;21:12:40;México
aires_ser_peri;x1460355120307134469;15/11/2021;21:12:47;Buenos Aires
aires_ir_peri;x1460355141018783753;15/11/2021;21:12:52;Buenos Aires
santiago_ir_morf;x1460355145561088003;15/11/2021;21:12:53;Santiago
madrid_ir_morf;x1460355156613152778;15/11/2021;21:12:56;Madrid
santiago_ser_morf;x1460355187227299841;15/11/2021;21:13:03;Santiago
madrid_ser_morf;x1460355188150185988;15/11/2021;21:13:03;Madrid
aires_hacer_peri;x1460355197834833920;15/11/2021;21:13:05;Buenos Aires
santiago_ser_morf;x1460355200212951041;15/11/2021;21:13:06;Santiago
aires_ser_morf;x1460355211818582029;15/11/2021;21:13:09;Buenos Aires
caracas_ser_morf;x1460355217317412873;15/11/2021;21:13:10;Caracas
mexico_ser_morf;x1460355221616529416;15/11/2021;21:13:11;México
aires_hacer_peri;x1460355232085557255;15/11/2021;21:13:14;Buenos Aires
madrid_tener_morf;x1460355233238945798;15/11/2021;21:13:14;Madrid
madrid_ser_morf;x1460355233238945798;15/11/2021;21:13:14;Madrid
madrid_ser_peri;x1460355239178084355;15/11/2021;21:13:15;Madrid
aires_ser_morf;x1460355253728120838;15/11/2021;21:13:19;Buenos Aires
santiago_ser_morf;x1460355262921904132;15/11/2021;21:13:21;Santiago
lima_hacer_peri;x1460355269297377288;15/11/2021;21:13:22;Lima
madrid_tener_morf;x1460355301882929152;15/11/2021;21:13:30;Madrid
madrid_hacer_peri;x1460355320031682562;15/11/2021;21:13:35;Madrid
mexico_hacer_morf;x1460355326558019588;15/11/2021;21:13:36;México
mexico_ser_morf;x1460355328646823946;15/11/2021;21:13:37;México
lima_ser_morf;x1460355395428368387;15/11/2021;21:13:53;Lima
lima_ser_morf;x1460355415250817024;15/11/2021;21:13:57;Lima
lima_ser_morf;x1460355415250817024;15/11/2021;21:13:57;Lima
mexico_tener_morf;x1460355442580897793;15/11/2021;21:14:04;México
aires_ser_morf;x1460355459370524677;15/11/2021;21:14:08;Buenos Aires
aires_ser_morf;x1460355466287095810;15/11/2021;21:14:09;Buenos Aires
mexico_tener_morf;x1460355486033842180;15/11/2021;21:14:14;México
madrid_hacer_morf;x1460355495949217792;15/11/2021;21:14:16;Madrid
madrid_ser_peri;x1460355501603106828;15/11/2021;21:14:18;Madrid
santiago_ser_morf;x1460355502764822528;15/11/2021;21:14:18;Santiago
aires_ser_morf;x1460355531189719044;15/11/2021;21:14:25;Buenos Aires
aires_ir_morf;x1460355589645733893;15/11/2021;21:14:39;Buenos Aires
santiago_tener_morf;x1460355618313756675;15/11/2021;21:14:46;Santiago
mexico_ser_morf;x1460355628963143682;15/11/2021;21:14:48;México
santiago_ser_morf;x1460355636709892096;15/11/2021;21:14:50;Santiago
aires_ir_peri;x1460355696386527236;15/11/2021;21:15:04;Buenos Aires
madrid_ir_morf;x1460355724542943240;15/11/2021;21:15:11;Madrid
santiago_ser_morf;x1460355748270018560;15/11/2021;21:15:17;Santiago
aires_ir_peri;x1460355776481054723;15/11/2021;21:15:23;Buenos Aires
aires_tener_peri;x1460355801348984834;15/11/2021;21:15:29;Buenos Aires
madrid_hacer_morf;x1460355804159254541;15/11/2021;21:15:30;Madrid
aires_tener_peri;x1460355824585486338;15/11/2021;21:15:35;Buenos Aires
lima_ser_morf;x1460355869875576857;15/11/2021;21:15:46;Lima
aires_ir_morf;x1460355892260519939;15/11/2021;21:15:51;Buenos Aires
aires_hacer_morf;x1460355923885666319;15/11/2021;21:15:59;Buenos Aires
lima_ser_morf;x1460355944362168328;15/11/2021;21:16:03;Lima
santiago_tener_morf;x1460355948883685381;15/11/2021;21:16:04;Santiago
aires_ser_morf;x1460355990465953795;15/11/2021;21:16:14;Buenos Aires
madrid_ser_morf;x1460355992508682242;15/11/2021;21:16:15;Madrid
santiago_tener_peri;x1460356011659726851;15/11/2021;21:16:19;Santiago
aires_ser_peri;x1460356023286337536;15/11/2021;21:16:22;Buenos Aires
santiago_hacer_morf;x1460356043079360514;15/11/2021;21:16:27;Santiago
santiago_ser_morf;x1460356054429184005;15/11/2021;21:16:30;Santiago
aires_ser_peri;x1460356072548429824;15/11/2021;21:16:34;Buenos Aires
madrid_ir_peri;x1460356106681782278;15/11/2021;21:16:42;Madrid
caracas_ir_morf;x1460356115540160535;15/11/2021;21:16:44;Caracas
aires_hacer_peri;x1460356118086144001;15/11/2021;21:16:45;Buenos Aires
madrid_tener_morf;x1460356120250396674;15/11/2021;21:16:45;Madrid
madrid_ser_morf;x1460356154098335747;15/11/2021;21:16:53;Madrid
santiago_hacer_morf;x1460356158107971585;15/11/2021;21:16:54;Santiago
aires_tener_peri;x1460356160297398272;15/11/2021;21:16:55;Buenos Aires
aires_tener_peri;x1460356160297398272;15/11/2021;21:16:55;Buenos Aires
caracas_ser_morf;x1460356188378390532;15/11/2021;21:17:02;Caracas
mexico_ser_morf;x1460356194233634820;15/11/2021;21:17:03;México
aires_hacer_peri;x1460356197991649280;15/11/2021;21:17:04;Buenos Aires
madrid_ser_peri;x1460356223484801029;15/11/2021;21:17:10;Madrid
lima_ser_morf;x1460356236981854209;15/11/2021;21:17:13;Lima
aires_tener_peri;x1460356257974472712;15/11/2021;21:17:18;Buenos Aires
aires_ser_peri;x1460356257974472712;15/11/2021;21:17:18;Buenos Aires
aires_ser_morf;x1460356284339736576;15/11/2021;21:17:24;Buenos Aires
mexico_ser_morf;x1460356291197558788;15/11/2021;21:17:26;México
madrid_hacer_peri;x1460356327423758345;15/11/2021;21:17:35;Madrid
madrid_ser_morf;x1460356374077001730;15/11/2021;21:17:46;Madrid
santiago_ser_morf;x1460356399116931072;15/11/2021;21:17:52;Santiago
aires_tener_morf;x1460356408604610561;15/11/2021;21:17:54;Buenos Aires
caracas_hacer_morf;x1460356413704876047;15/11/2021;21:17:55;Caracas
caracas_hacer_morf;x1460356413704876047;15/11/2021;21:17:55;Caracas
madrid_ser_morf;x1460356421694992387;15/11/2021;21:17:57;Madrid
lima_tener_morf;x1460356431773904899;15/11/2021;21:18:00;Lima
lima_ser_morf;x1460356455245262857;15/11/2021;21:18:05;Lima
santiago_hacer_peri;x1460356455723192325;15/11/2021;21:18:05;Santiago
